#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_master,source_batch
15,Credo Technology,credosemi.com,United States / Cayman Islands,High-speed connectivity chips,~700,250-1k,core,Public company (Nasdaq: CRDO); FY2024 revenue was approximately $377M with strong AI-driven growth continuing into FY2025.,"Data-center connectivity leader riding the AI buildout, at a scale comparable to F1's other technology sponsors.",yes,X01b
16,DB HiTek,dbhitek.com,South Korea,Foundry (specialty/analog),"~2,300",1k-5k,core,KRX-listed; revenue ~₩1T (~$800M-1B),Leading Korean specialty foundry diversifying its brand beyond the domestic market.,yes,X01a
17,Diodes Incorporated,diodes.com,USA,Discrete/analog semiconductors,"~8,000",5k-10k,core,Nasdaq-listed (DIOD); FY2024 revenue ~$1.2B,High-volume discretes supplier looking for a premium global brand halo.,yes,X01a
18,Elmos Semiconductor,elmos.com,Germany,Automotive ICs,"~1,700",1k-5k,core,Frankfurt-listed; revenue ~€500M,German automotive semiconductor specialist building international brand recognition.,yes,X01a
19,Espressif Systems,espressif.com,China,"IoT/Wi-Fi SoCs (fabless, ESP32 family)","~1,800",1k-5k,core,Shanghai STAR Market-listed; consistent annual revenue in the several-hundred-million-USD range,"Ubiquitous IoT chip brand (ESP32) with a passionate global maker/developer following, ripe for fan-engagement crossover.",yes,X01a
20,Fuji Electric,fujielectric.com,Japan,IDM (power semiconductors),"~26,000",10k+,core,Tokyo-listed; revenue ~¥1.1T (~$7-8B),Power electronics leader for EV/industrial applications fitting the electrification storyline.,yes,X01a
21,GigaDevice Semiconductor,gigadevice.com,China,Memory/MCU (fabless),"~2,000",1k-5k,core,Shanghai STAR Market-listed; revenue ~¥7B (~$1B),Fast-growing Chinese fabless memory/MCU maker building an international brand presence.,yes,X01a
22,GlobalFoundries,gf.com,USA,Foundry (specialty/mature-node),"~13,000",10k+,core,Nasdaq-listed (GFS); FY2024 revenue ~$6.75B; CHIPS Act recipient,US/Europe strategic foundry wanting to tell a Western tech-sovereignty story to a global audience.,yes,X01a
23,Goodix Technology,goodix.com,China,Touch / fingerprint / audio ICs,"~3,000",1k-5k,core,Public company (Shenzhen: 603160); annual revenue is in the $1.5-2B range as a top global fingerprint/touch-sensor chip supplier.,"Massive-volume biometric/touch chip supplier to top smartphone OEMs, with strong public financials.",,X01b
24,GUC (Global Unichip Corp),guc.com.tw,Taiwan,Custom ASIC design services (TSMC-affiliated),"~1,200",1k-5k,core,"Public company (TWSE: 3443), TSMC-affiliated; revenue surged past $700M in 2024 on AI-ASIC design demand.",Leading AI-ASIC design house riding the same hyperscaler capex wave as F1's data-center sponsors.,,X01b
25,Himax Technologies,himax.com.tw,Taiwan,Display driver ICs,"~2,800",1k-5k,core,Nasdaq-listed (HIMX); revenue ~$1B,"Display-tech leader (AR/VR, automotive displays) seeking Western brand exposure.",yes,X01a
26,Horizon Robotics,horizon-robotics.com,China,ADAS AI chips,"~5,000",1k-5k,core,"Publicly listed on the HKEX (2024 IPO); FY2023 revenue was approximately $237M (RMB ~1.68B) with thousands of staff, and pre-IPO funding exceeded $700M from major automakers.",China's leading ADAS-chip supplier with major automaker partnerships and strong scale for an automotive-tech sponsorship.,,X01b
27,Hua Hong Semiconductor,huahonggrace.com,China,Foundry (specialty/analog) — OPTICS FLAG: elevated US export-control scrutiny of Chinese foundries,"~10,000",5k-10k,core,HKEX/STAR-listed; FY2024 revenue ~$2B,"Fast-growing specialty foundry with real budget, though same geopolitical caveat as SMIC applies to outreach.",yes,X01a
28,Infineon Technologies,infineon.com,Germany,IDM (power semis/automotive),"~58,000",10k+,core,Frankfurt-listed; FY2024 revenue ~€15B; prior motorsport marketing history (Formula E technology partnerships),Proven appetite for racing marketing plus power-semiconductor tech that mirrors F1's hybrid energy recovery systems.,yes,X01a
29,JCET Group,jcetglobal.com,China,"OSAT (assembly, packaging & test)","~24,000",10k+,core,Shanghai-listed; revenue ~$3.7B,Leading Chinese OSAT expanding its global customer base and brand reach.,yes,X01a
30,Kioxia Holdings,kioxia.com,Japan,Memory (NAND flash),"~7,000+ (larger incl. JV)",5k-10k,core,Tokyo Stock Exchange IPO Dec 2024; multi-billion-dollar annual revenue,Newly public NAND leader needs a marquee global platform to build brand recognition post-IPO.,yes,X01a
31,Lattice Semiconductor,latticesemi.com,USA,FPGA (low-power programmable logic),~950,250-1k,core,Nasdaq-listed (LSCC); FY2024 revenue ~$460M,Low-power FPGA leader for edge compute and vision applications relevant to onboard/track systems.,yes,X01a
32,Littelfuse Inc,littelfuse.com,USA,Circuit protection & power semiconductors,"~17,000",10k+,core,Nasdaq-listed (LFUS); FY2024 revenue ~$2.1B,"Circuit-protection/power semi leader for EV safety systems, a direct tie to motorsport safety technology.",yes,X01a
33,MACOM Technology Solutions,macom.com,USA,RF/microwave & photonics,"~2,000",1k-5k,core,Nasdaq-listed (MTSI); FY2024 revenue ~$700M+,High-frequency RF/photonics technology fits the data-intensive comms backbone of F1 race operations.,yes,X01a
34,Macronix International,macronix.com,Taiwan,Memory (NOR/NAND flash),"~6,500",5k-10k,core,TWSE-listed; revenue ~$1B,Automotive/industrial NOR flash leader wanting a global consumer-facing halo.,yes,X01a
35,MaxLinear,maxlinear.com,USA,Analog/mixed-signal (connectivity & infrastructure),~700,250-1k,core,Nasdaq-listed (MXL); FY2024 revenue ~$320M,Infrastructure/connectivity chipmaker seeking a brand rebuild via high-visibility marketing after M&A turbulence.,yes,X01a
36,MediaTek,mediatek.com,Taiwan,Fabless SoC (mobile/IoT/automotive),"~22,000",10k+,core,TWSE-listed; FY2024 revenue ~$15B; no current F1 sponsorship identified,World's #1 smartphone chipmaker wants a premium/performance brand halo beyond its mobile-chip image.,yes,X01a
37,Melexis,melexis.com,Belgium,Automotive sensor ICs,"~2,000",1k-5k,core,Euronext Brussels-listed; revenue ~€600M,Automotive sensing leader whose tech aligns naturally with EV-era motorsport sensor storytelling.,yes,X01a
38,Microchip Technology,microchip.com,USA,"IDM (MCU/analog, embedded control)","~19,000",10k+,core,Nasdaq-listed (MCHP); revenue ~$3.4B TTM,Embedded-control chip supplier looking for a premium brand halo beyond its industrial customer base.,yes,X01a
39,Micron Technology,micron.com,USA,Memory (DRAM/NAND),"~48,000",10k+,core,Nasdaq-listed (MU); FY2024 revenue ~$25B+; CHIPS Act anchor investor,America's flagship memory maker seeking a global stage to match Asian rivals' consumer visibility.,yes,X01a
40,Mitsubishi Electric,mitsubishielectric.com,Japan,IDM (power semiconductor division of diversified electronics group),"~145,000 group-wide",10k+,core,Tokyo-listed; group revenue >$35B,Power semiconductor arm of a global industrial giant seeking a differentiated international platform.,yes,X01a
41,Mobileye,mobileye.com,Israel / United States,Autonomous-driving chips (EyeQ),"3,000+",1k-5k,core,"Public company (Nasdaq: MBLY), majority owned by Intel; annual revenue exceeds $1.6B with thousands of employees, comfortably clearing the core-tier revenue/scale bar.",Global leader in ADAS/autonomous-driving silicon with deep budget capacity and strong safety/performance-tech alignment with F1.,yes,X01b
42,Monolithic Power Systems,monolithicpower.com,USA,Power management ICs,"~3,700",1k-5k,core,"Nasdaq-listed (MPWR); FY2024 revenue ~$1.8B, high-growth on EV/AI demand","Fast-growing power IC leader riding EV and AI-datacenter tailwinds, well-capitalized for premium sponsorship.",yes,X01a
43,Montage Technology,montage-tech.com,China,Memory interface chips,~600,250-1k,core,Public company (Shanghai STAR Market); annual revenue is in the $300M+ range as a leading DDR5 memory-interface chip supplier.,"Key enabler of next-gen server-memory performance, aligned with data-center/AI growth themes.",yes,X01b
44,Nanya Technology,nanya.com,Taiwan,Memory (DRAM),"~4,000",1k-5k,core,TWSE-listed; revenue ~$1B+,DRAM specialist seeking premium positioning versus dominant Korean rivals.,yes,X01a
45,Nexperia,nexperia.com,Netherlands,"IDM (discretes/logic, high-volume automotive) — OPTICS FLAG: Dutch government assumed control 2025 amid China-ownership security dispute; ongoing China export retaliation","~15,000",10k+,core,High-volume automotive-grade discretes supplier; revenue ~$2B+,"Massive automotive chip volume story, though the active ownership/export dispute needs monitoring before any commitment.",yes,X01a
46,Nordic Semiconductor,nordicsemi.com,Norway,Wireless ICs (Bluetooth LE/cellular IoT),"~1,300",1k-5k,core,Oslo Stock Exchange-listed; revenue ~$600M+,Nordic tech champion seeking global consumer visibility to match its wireless IoT leadership.,yes,X01a
47,Novatek Microelectronics,novatek.com.tw,Taiwan,Display driver ICs/SoCs,"~2,000",1k-5k,core,TWSE-listed; revenue ~$1.5B,Leading display IC supplier building global consumer recognition beyond its component-brand status.,yes,X01a
48,Nuvoton Technology,nuvoton.com,Taiwan,"IDM (MCU/analog/audio ICs, spun off from Winbond)","~2,500",1k-5k,core,TWSE-listed; revenue ~$500M+,Diversified MCU/analog/audio IC maker building brand recognition beyond its Asia home base.,yes,X01a
49,NXP Semiconductors,nxp.com,Netherlands,IDM (automotive/IoT processing),"~34,000",10k+,core,Nasdaq-listed (NXPI); FY2024 revenue ~$12.6B,Automotive radar and processing leader with a natural connected-car storyline for F1's tech partnerships.,yes,X01a
50,onsemi (ON Semiconductor),onsemi.com,USA,IDM (SiC power/automotive),"~28,000",10k+,core,Nasdaq-listed (ON); FY2024 revenue ~$7B,Silicon-carbide/EV power leader with a direct technical tie to hybrid F1 powertrains.,yes,X01a
51,Parade Technologies,paradetech.com,Taiwan,Display/high-speed interface ICs,~500,250-1k,core,TWSE-listed; revenue ~$250-300M,High-speed interface IC leader (DisplayPort/USB-C) fitting data-rich cockpit and broadcast display tech.,yes,X01a
52,Phison Electronics,phison.com,Taiwan,NAND storage controller ICs,"~3,500",1k-5k,core,TWSE-listed; FY2024 revenue ~$2.2B on the AI storage boom,Storage-controller leader riding the AI data-growth wave with fresh marketing budget.,yes,X01a
53,Power Integrations,power.com,USA,Power conversion ICs,"~1,200",1k-5k,core,Nasdaq-listed (POWI); FY2024 revenue ~$420M,High-efficiency power IC leader relevant to EV charging infrastructure and hybrid drivetrain messaging.,yes,X01a
54,pSemi,psemi.com,United States,RF / mmWave chips,"~1,000 (as Murata division)",250-1k,core,"Wholly owned subsidiary of Murata Manufacturing, a multi-billion-dollar public parent company, giving it deep corporate backing beyond its own standalone financials.","RF-chip innovator backed by a large, financially strong Japanese parent company.",yes,X01b
55,PSMC (Powerchip Semiconductor Manufacturing Corp),powerchip.com.tw,Taiwan,"Foundry (memory/logic, expanding capacity)","~6,000",5k-10k,core,TWSE-listed; multi-billion NT$ annual revenue,Rapidly expanding foundry group seeking international brand recognition to match new fab investments.,,X01a
56,Qorvo,qorvo.com,USA,RF/analog (mobile & infrastructure),"~7,700",5k-10k,core,Nasdaq-listed (QRVO); FY2024 revenue ~$3.7B,RF leader seeking brand differentiation from rival Skyworks via a high-visibility global platform.,yes,X01a
57,Rambus Inc,rambus.com,USA,Fabless IP/chips (memory interface),~450,250-1k,core,Nasdaq-listed (RMBS); FY2024 revenue ~$430M,Memory-interface IP leader tied to the AI/data-center performance trend F1 loves to reference.,yes,X01a
58,Realtek Semiconductor,realtek.com,Taiwan,Networking/multimedia ICs,"~5,000",1k-5k,core,TWSE-listed; revenue ~$3B,Ubiquitous connectivity chip brand looking for a premium global platform beyond its component-supplier image.,yes,X01a
59,Renesas Electronics,renesas.com,Japan,IDM (automotive MCU),"~21,000",10k+,core,Tokyo-listed; FY2024 revenue ~¥1.5T (~$10B),Automotive MCU leader seeking global brand parity with Western semiconductor peers.,yes,X01a
60,ROHM Semiconductor,rohm.com,Japan,"IDM (power/analog, SiC)","~21,000",10k+,core,Tokyo-listed; revenue ~¥450B (~$3B),SiC power leader building EV/motorsport credibility to match its manufacturing scale.,yes,X01a
61,Samsung Electronics,samsung.com,South Korea,IDM / Foundry & Memory,"~270,000 group-wide",10k+,core,"Group revenue >$200B; extensive global sports sponsorship history (Olympics, football federations); no current F1 deal",Global consumer electronics icon whose foundry/memory arm wants motorsport-grade performance credibility to rival F1's existing tech sponsors.,yes,X01a
62,Sanan Optoelectronics,sanan-e.com,China,Compound semiconductors (GaN/SiC/LED),"~20,000+",10k+,core,Shanghai-listed; revenue ~¥14B (~$2B),"Leading compound-semiconductor maker for EV power and RF, matching F1's electrification and connectivity themes.",yes,X01a
63,Sanken Electric,sanken-ele.co.jp,Japan,IDM (power/analog ICs),"~5,000",1k-5k,core,Tokyo-listed; revenue ~¥100B ($700M+),Automotive power IC supplier (parent of US-based Polar Semiconductor) building global brand presence.,,X01a
64,Semtech Corporation,semtech.com,USA,Analog/IoT (LoRa connectivity),"~1,800",1k-5k,core,Nasdaq-listed (SMTC); FY2024 revenue ~$250-300M,LoRa IoT connectivity leader with obvious smart-stadium and fan-engagement tie-in potential.,yes,X01a
65,SG Micro Corp,sg-micro.com,China,Analog/power ICs (fabless),"~1,500",1k-5k,core,Shenzhen ChiNext-listed (300661.SZ); revenue in the ~$250-300M range,Fast-growing Chinese analog IC supplier building an international brand to match domestic scale.,yes,X01a
66,Silergy Corp,silergy.com,Taiwan,Power management ICs,"~1,500",1k-5k,core,TWSE-listed; revenue ~$500M+,Fast-growing power IC supplier wanting global brand parity with larger US rivals.,yes,X01a
67,Silicon Labs (Silicon Laboratories),silabs.com,USA,IoT/wireless ICs,"~1,500",1k-5k,core,Nasdaq-listed (SLAB); FY2024 revenue ~$430M,Wireless connectivity leader well suited to fan-engagement and smart-venue activations.,yes,X01a
68,Silicon Motion Technology,siliconmotion.com,Taiwan/USA,Storage controller ICs,"~1,600",1k-5k,core,Nasdaq-listed (SIMO); FY2024 revenue ~$780M,NAND controller specialist wanting brand visibility after its high-profile failed MaxLinear buyout.,yes,X01a
69,SiTime Corporation,sitime.com,USA,Precision timing (MEMS oscillators),~350,250-1k,core,"Nasdaq-listed (SITM); FY2024 revenue ~$220M, exceeding the $200M revenue gate",Precision timing is mission-critical to telemetry and data-synchronization systems central to F1 tech.,yes,X01a
70,Sitronix Technology,sitronix.com.tw,Taiwan,Display driver ICs,~600,250-1k,core,Public company (TWSE: 3579); annual revenue is in the $200M+ range supplying display drivers for smartphones and wearables.,Established public display-IC supplier with global consumer-electronics reach.,yes,X01b
71,SK hynix,skhynix.com,South Korea,Memory (DRAM/HBM/NAND),"~30,000",10k+,core,FY2024 revenue ~$55B on AI/HBM memory boom; KRX-listed,HBM memory leadership mirrors the data-crunching backbone behind race strategy and simulation.,yes,X01a
72,SkyWater Technology,skywatertechnology.com,USA,"Foundry (specialty/trusted, government & commercial)",~600,250-1k,core,Nasdaq-listed (SKYT); FY2024 revenue ~$260M; CHIPS Act awardee with defense/government backing,"Only US pure-play trusted foundry, telling a strategic-sovereignty story with real growth funding behind it.",yes,X01a
73,Skyworks Solutions,skyworksinc.com,USA,RF/analog (mobile & connectivity front-end),"~9,000",5k-10k,core,Nasdaq-listed (SWKS); FY2024 revenue ~$3.7B,RF front-end leader for the connected/telemetry systems underpinning modern race broadcasts.,yes,X01a
74,SMIC (Semiconductor Manufacturing International Corp),smics.com,China,Foundry (leading China foundry) — OPTICS FLAG: on US Entity List since 2020 (export-control exposure),"~18,000",10k+,core,HKEX/STAR-listed; FY2024 revenue ~$8B,"China's national foundry champion has scale and budget, but Entity List status requires legal/compliance sign-off before any outreach.",yes,X01a
75,Sony Semiconductor Solutions,sony-semicon.com,Japan,"Image sensors (CMOS, part of Sony Group)","~10,000+",5k-10k,core,World's #1 CMOS image sensor maker; multi-billion-dollar segment of Tokyo-listed Sony Group,"Dominant imaging-sensor technology directly relevant to F1's broadcast, onboard camera, and vision-analytics innovation.",yes,X01a
76,STMicroelectronics,st.com,Switzerland (dual HQ France/Italy),IDM (automotive/industrial/MCU),"~50,000",10k+,core,Euronext/NYSE-listed; FY2024 revenue ~$13B,Automotive-electrification leader whose SiC/power story fits the hybrid-powertrain narrative of modern F1.,yes,X01a
77,Synaptics,synaptics.com,USA,Human-interface & IoT SoCs,"~1,300",1k-5k,core,Nasdaq-listed (SYNA); FY2024 revenue ~$1B,Broad interface/IoT chip portfolio with consumer-brand crossover potential.,yes,X01a
78,Texas Instruments,ti.com,USA,IDM (analog/embedded processing),"~34,000",10k+,core,Nasdaq-listed (TXN); FY2024 revenue ~$15.6B,"Ubiquitous, brand-safe analog supplier with deep pockets and no existing marquee sports sponsorship.",yes,X01a
79,Toshiba,global.toshiba,Japan,"IDM (power devices/discrete semis, part of diversified conglomerate)","~106,000 group-wide",10k+,core,Large diversified industrial group; multi-billion-dollar semiconductor/device segment revenue,Legacy Japanese industrial giant rebuilding its global brand post-restructuring via high-visibility sponsorship.,,X01a
80,Tower Semiconductor,towersemi.com,Israel,Foundry (specialty/analog),"~5,000",1k-5k,core,Nasdaq/TASE-listed; FY2024 revenue ~$1.5B,Independent specialty analog foundry seeking a premium global brand after the collapsed Intel acquisition.,yes,X01a
81,TSMC,tsmc.com,Taiwan,Foundry (leading-edge logic),"~76,000",10k+,core,"World's largest foundry; FY2024 revenue ~$90B, TWSE/NYSE-listed",Unmatched semiconductor brand halo powering nearly every high-performance chip in the paddock's simulation and compute stack.,yes,X01a
82,u-blox Holding,u-blox.com,Switzerland,Positioning & wireless modules,"~1,000",250-1k,core,SIX Swiss Exchange-listed; revenue ~CHF 400-450M,GPS/positioning technology leader relevant to race-timing and telemetry precision.,yes,X01a
83,UMC (United Microelectronics Corp),umc.com,Taiwan,Foundry (mature-node logic),"~19,000",10k+,core,NYSE/TWSE-listed; FY2024 revenue ~$7B,Mature-node foundry leader looking to differentiate its brand from larger rival TSMC on the global stage.,yes,X01a
84,UNISOC (Spreadtrum Communications),unisoc.com,China,Fabless mobile SoC,"~5,000",1k-5k,core,China's #2 mobile SoC vendor; state-backed with multi-billion-RMB annual revenue,Rapidly scaling mobile SoC vendor building a premium global brand beyond its budget-phone image.,yes,X01a
85,Vanguard International Semiconductor (VIS),vis.com.tw,Taiwan,"Foundry (mature-node, power/display driver)","~4,500",1k-5k,core,TWSE-listed; revenue ~$1B; JV partner with NXP,High-margin specialty foundry wanting brand visibility beyond its Asia-centric customer base.,yes,X01a
86,VeriSilicon,verisilicon.com,China,IP licensing / custom silicon design,"~1,800",1k-5k,core,Public company (Shanghai STAR Market); annual revenue is in the $400-450M range from silicon IP licensing and chip design services.,Broad-based silicon-IP powerhouse with strong public financials and a global customer base.,yes,X01b
87,Vicor Corporation,vicorpower.com,USA,Power modules (high-density conversion),"~1,400",1k-5k,core,Nasdaq-listed (VICR); FY2024 revenue ~$350M,High-density power conversion for EV/aerospace applications mirrors F1's precision-engineering ethos.,yes,X01a
88,Vishay Intertechnology,vishay.com,USA,Discrete/passive semiconductors,"~22,000",10k+,core,NYSE-listed (VSH); revenue ~$3B,High-volume discretes/passives supplier building a brand beyond its industrial-buyer base.,yes,X01a
89,Vishay Precision Group,vpgsensors.com,USA,Precision sensors & resistors,"~2,100",1k-5k,core,NYSE-listed (VPG); revenue ~$300M+,Precision sensing/measurement technology directly parallels F1's telemetry and load-cell requirements.,yes,X01a
90,Will Semiconductor,willsemi.com,China,"Image sensors (fabless, parent of OmniVision)","~5,000",1k-5k,core,Shanghai-listed; revenue ~¥26B (~$3.6B),World #2 image-sensor supplier whose camera/vision tech ties naturally to F1 broadcast and analytics innovation.,,X01a
91,Winbond Electronics,winbond.com,Taiwan,Memory (NOR flash/DRAM),"~5,700",5k-10k,core,TWSE-listed; revenue ~$1B,Automotive/industrial memory supplier seeking brand differentiation in a commoditized category.,yes,X01a
92,X-FAB Silicon Foundries,xfab.com,Germany/Luxembourg,"Foundry (specialty/analog, automotive)","~4,500",1k-5k,core,Euronext Paris-listed; revenue ~€780M,European specialty automotive foundry with a growth story to tell on a global stage.,yes,X01a
93,Ambiq Micro,ambiq.com,United States,Ultra-low-power MCU / edge-AI SoC,~200,100-250,funded-150m,"IPO'd on Nasdaq (AMBQ) in July 2025, raising ~$110M gross; 2025 revenue was ~$72.5M with cumulative private+public funding exceeding $150M, though IPO valuation (~$450-500M) fell short of $1B.","Ultra-low-power edge-AI story with newly public financial transparency, sized for a mid-tier partnership.",yes,X01b
94,Bestechnic,bestechnic.com,China,Bluetooth audio SoC,~600,250-1k,funded-150m,Publicly listed via a 2023 Shanghai STAR Market IPO; revenue is in the $150-200M range and growing on true-wireless-earbud chip demand.,Fast-growing Bluetooth-audio chip supplier riding the wearables boom.,yes,X01b
95,Blaize,blaize.com,United States,Edge AI graph-streaming processor,~200,100-250,funded-150m,"Went public via SPAC (Nasdaq: BZAI) in 2025 after raising $300M+ pre-SPAC from Samsung, Franklin Templeton and DENSO; HEALTH-CHECK: post-SPAC share price has been volatile, so verify current cash position before proposing spend.","Public listing gives budget transparency for an automotive/edge-AI story, but volatility argues for a smaller pilot first.",yes,X01b
96,BrainChip,brainchip.com,Australia,Neuromorphic AI chip (Akida),~100,100-250,funded-150m,"Publicly listed on the ASX since 2015; has raised well over $150M cumulative via public offerings and holds licensing deals with Renesas and MegaChips, with financials publicly disclosed.",Public-company transparency plus a neuromorphic-efficiency story fits a data/edge-AI partner slot.,,X01b
97,eMemory Technology,ememory.com.tw,Taiwan,Non-volatile-memory IP licensing,~300,250-1k,funded-150m,Public company (Taipei Exchange); annual revenue is in the roughly $150-180M range from NVM IP licensing to leading foundries and chipmakers.,"Ubiquitous embedded-memory IP licensor with steady, transparent public revenue.",yes,X01b
98,Etron Technology,etron.com,Taiwan,Memory IC design,~300,250-1k,funded-150m,Public company (TWSE: 5351); annual revenue is in the roughly $100-150M range from DRAM/memory ICs.,"Long-established public memory-chip designer with steady, transparent financials.",yes,X01b
99,FuriosaAI,furiosa.ai,South Korea,AI inference chip (RNGD),~150,100-250,funded-150m,"Cumulative disclosed funding across Series A-C (2021-2024) is roughly $230M; rejected an $800M Meta acquisition offer in March 2025, evidencing strong (if unconfirmed at $1B+) valuation.",High-profile independence from a Meta buyout is a strong recent PR moment to attach a sponsorship story to.,yes,X01b
100,GCT Semiconductor,gctsemi.com,United States,Cellular / 5G IoT chips,~150,100-250,funded-150m,"Went public via a SPAC merger (Nasdaq: GCTS) in 2024, raising fresh capital; smaller revenue base (~$20-30M) but transparent public financials.",Cellular-IoT chip maker with newly public capital access fits a smaller connectivity-tech sponsorship slot.,,X01b
101,ILITEK (Ilitek Technology),ilitek.com,Taiwan,Touch controller ICs,~400,250-1k,funded-150m,"Publicly listed on the Taipei Exchange; annual revenue is in the roughly $100-150M range, near the funding/revenue gate threshold.",Touch-controller supplier to phone/tablet OEMs with a modest but transparent public-company budget.,,X01b
102,Kneron,kneron.com,Taiwan / United States,Edge AI SoC,~200,100-250,funded-150m,"Raised roughly $155M cumulative across funding rounds backed by Qualcomm Ventures, Alibaba Entrepreneurs Fund, Foxconn and Horizon Ventures (as investors, not affiliates).",Edge-AI-everywhere positioning suits a challenger-brand F1 partnership reaching consumer-electronics buyers.,yes,X01b
103,Recogni,recogni.com,United States,AI accelerator for autonomous driving,~150,100-250,funded-150m,"Raised a $150M Series C in 2024 backed by Mercedes-Benz, BMW, DENSO and Continental -- strong automotive-strategic validation.",Automaker-backed autonomous-driving AI chip has direct alignment with F1's automotive-performance audience.,yes,X01b
104,Rigetti Computing,rigetti.com,United States,Superconducting quantum chips,~150,100-250,funded-150m,"Public company via a 2022 SPAC merger (Nasdaq: RGTI); cumulative capital raised (private plus public) exceeds $200M, with government (DARPA, AFRL) contract revenue.",Publicly traded quantum-computing pioneer with government-contract revenue and strong retail-investor visibility.,yes,X01b
105,Sequans Communications,sequans.com,France,IoT cellular chips,~150,100-250,funded-150m,Public company (NYSE: SQNS); received a roughly $200M capital infusion from Renesas in 2024 (equity plus convertible notes) tied to a patent-licensing and technology partnership.,"Renesas-backed IoT-connectivity chip maker with fresh, substantial capital behind it.",,X01b
106,Sima.ai,sima.ai,United States,Edge AI accelerator (vision/multimodal),~200,100-250,funded-150m,"Raised roughly $270M cumulative, including a $175M Series C in 2022 at a reported $600M+ valuation.","Edge-AI-for-the-physical-world angle (robotics, cameras) mirrors F1's trackside sensing technology.",yes,X01b
